order_id,customer_name,region,category,sales,quantity,order_date
423,Customer_321,North,Electronics,93.21,1,2025-01-18 14:00:00
424,Customer_264,West,Electronics,14.24,8,2025-01-18 15:00:00
425,Customer_142,West,Electronics,92.27,2,2025-01-18 16:00:00
426,Customer_371,West,Clothing,124.81,6,2025-01-18 17:00:00
427,Customer_143,South,Clothing,256.56,1,2025-01-18 18:00:00
428,Customer_92,North,Electronics,213.85,5,2025-01-18 19:00:00
429,Customer_354,East,Clothing,246.73,7,2025-01-18 20:00:00
430,Customer_322,South,Books,1.68,1,2025-01-18 21:00:00
431,Customer_288,South,Books,49.1,2,2025-01-18 22:00:00
432,Customer_215,South,Clothing,216.76,7,2025-01-18 23:00:00
433,Customer_342,West,Electronics,132.33,6,2025-01-19 00:00:00
434,Customer_51,North,Clothing,1.07,3,2025-01-19 01:00:00
435,Customer_153,South,Clothing,326.43,2,2025-01-19 02:00:00
436,Customer_186,East,Clothing,296.39,4,2025-01-19 03:00:00
437,Customer_63,North,Home,159.0,3,2025-01-19 04:00:00
438,Customer_190,East,Books,13.76,7,2025-01-19 05:00:00
439,Customer_125,North,Toys,290.93,8,2025-01-19 06:00:00
440,Customer_150,East,Toys,175.28,2,2025-01-19 07:00:00
441,Customer_314,West,Home,304.62,7,2025-01-19 08:00:00
442,Customer_58,South,Clothing,278.66,8,2025-01-19 09:00:00
443,Customer_342,East,Home,324.91,6,2025-01-19 10:00:00
444,Customer_305,North,Home,145.97,6,2025-01-19 11:00:00
445,Customer_180,South,Electronics,30.24,1,2025-01-19 12:00:00
446,Customer_170,South,Books,222.44,4,2025-01-19 13:00:00
447,Customer_326,North,Toys,193.77,1,2025-01-19 14:00:00
448,Customer_271,East,Clothing,271.16,4,2025-01-19 15:00:00
449,Customer_54,West,Toys,37.24,2,2025-01-19 16:00:00
450,Customer_101,West,Toys,43.38,5,2025-01-19 17:00:00
451,Customer_264,East,Books,442.2,9,2025-01-19 18:00:00
452,Customer_53,South,Toys,277.24,3,2025-01-19 19:00:00
453,Customer_60,South,Toys,477.69,8,2025-01-19 20:00:00
454,Customer_108,South,Home,284.36,3,2025-01-19 21:00:00
455,Customer_5,South,Books,181.84,6,2025-01-19 22:00:00
456,Customer_103,East,Electronics,212.34,4,2025-01-19 23:00:00
457,Customer_196,South,Clothing,439.88,8,2025-01-20 00:00:00
458,Customer_262,North,Toys,172.93,6,2025-01-20 01:00:00
459,Customer_365,South,Clothing,200.15,8,2025-01-20 02:00:00
460,Customer_372,West,Electronics,34.03,1,2025-01-20 03:00:00
461,Customer_350,South,Clothing,128.46,6,2025-01-20 04:00:00
462,Customer_47,East,Electronics,252.04,1,2025-01-20 05:00:00
463,Customer_355,West,Home,63.2,1,2025-01-20 06:00:00
464,Customer_311,East,Toys,45.19,8,2025-01-20 07:00:00
465,Customer_308,East,Electronics,75.33,7,2025-01-20 08:00:00
466,Customer_144,West,Clothing,55.28,3,2025-01-20 09:00:00
467,Customer_269,East,Toys,48.39,6,2025-01-20 10:00:00
468,Customer_370,East,Home,110.63,9,2025-01-20 11:00:00
469,Customer_124,South,Toys,476.84,7,2025-01-20 12:00:00
470,Customer_106,North,Electronics,141.47,3,2025-01-20 13:00:00
471,Customer_158,East,Home,41.63,6,2025-01-20 14:00:00
472,Customer_147,East,Clothing,16.02,4,2025-01-20 15:00:00
473,Customer_145,East,Home,238.25,3,2025-01-20 16:00:00
474,Customer_120,South,Home,96.51,9,2025-01-20 17:00:00
475,Customer_319,North,Books,345.0,2,2025-01-20 18:00:00
476,Customer_275,West,Home,215.47,1,2025-01-20 19:00:00
477,Customer_92,South,Home,318.16,2,2025-01-20 20:00:00
478,Customer_58,South,Toys,63.48,7,2025-01-20 21:00:00
479,Customer_346,North,Clothing,235.76,1,2025-01-20 22:00:00
480,Customer_229,North,Toys,61.32,6,2025-01-20 23:00:00
481,Customer_117,South,Toys,559.6,7,2025-01-21 00:00:00
482,Customer_318,West,Electronics,202.33,9,2025-01-21 01:00:00
483,Customer_279,South,Toys,78.46,8,2025-01-21 02:00:00
484,Customer_127,North,Books,62.81,6,2025-01-21 03:00:00
485,Customer_393,West,Books,42.37,3,2025-01-21 04:00:00
486,Customer_396,North,Electronics,237.25,8,2025-01-21 05:00:00
487,Customer_129,West,Clothing,49.36,7,2025-01-21 06:00:00
488,Customer_58,East,Clothing,180.92,3,2025-01-21 07:00:00
489,Customer_122,North,Toys,61.48,9,2025-01-21 08:00:00
490,Customer_1,North,Toys,216.92,2,2025-01-21 09:00:00
491,Customer_239,South,Toys,337.41,3,2025-01-21 10:00:00
492,Customer_290,North,Clothing,301.04,2,2025-01-21 11:00:00
493,Customer_96,North,Home,286.13,1,2025-01-21 12:00:00
494,Customer_126,East,Books,41.58,4,2025-01-21 13:00:00
495,Customer_118,North,Home,18.51,5,2025-01-21 14:00:00
496,Customer_48,East,Home,240.1,6,2025-01-21 15:00:00
497,Customer_89,East,Clothing,91.88,5,2025-01-21 16:00:00
498,Customer_237,East,Home,113.25,1,2025-01-21 17:00:00
499,Customer_373,East,Electronics,6.33,3,2025-01-21 18:00:00
500,Customer_385,West,Toys,60.11,1,2025-01-21 19:00:00
501,Customer_272,South,Electronics,6.85,5,2025-01-21 20:00:00
502,Customer_189,West,Books,422.7,5,2025-01-21 21:00:00
503,Customer_192,North,Toys,55.78,6,2025-01-21 22:00:00
504,Customer_69,West,Home,162.99,8,2025-01-21 23:00:00
505,Customer_278,West,Books,7.95,1,2025-01-22 00:00:00
506,Customer_349,North,Toys,219.83,4,2025-01-22 01:00:00
507,Customer_247,North,Home,78.02,1,2025-01-22 02:00:00
508,Customer_76,North,Electronics,456.4,9,2025-01-22 03:00:00
509,Customer_154,West,Toys,438.06,7,2025-01-22 04:00:00
510,Customer_144,West,Home,78.69,7,2025-01-22 05:00:00
511,Customer_86,North,Electronics,462.45,5,2025-01-22 06:00:00
512,Customer_185,South,Books,1112.34,7,2025-01-22 07:00:00
513,Customer_285,South,Books,349.07,2,2025-01-22 08:00:00
514,Customer_220,East,Books,372.7,4,2025-01-22 09:00:00
515,Customer_69,North,Books,57.27,7,2025-01-22 10:00:00
516,Customer_47,East,Clothing,171.94,3,2025-01-22 11:00:00
517,Customer_94,South,Toys,13.92,2,2025-01-22 12:00:00
518,Customer_238,East,Toys,19.95,2,2025-01-22 13:00:00
519,Customer_204,North,Clothing,1361.15,1,2025-01-22 14:00:00
520,Customer_218,North,Home,79.09,5,2025-01-22 15:00:00
521,Customer_341,North,Home,275.81,6,2025-01-22 16:00:00
522,Customer_39,West,Books,328.67,6,2025-01-22 17:00:00
523,Customer_100,East,Electronics,390.42,9,2025-01-22 18:00:00
524,Customer_289,South,Home,1208.83,4,2025-01-22 19:00:00
525,Customer_254,South,Electronics,55.28,1,2025-01-22 20:00:00
526,Customer_222,South,Toys,8.24,6,2025-01-22 21:00:00
527,Customer_357,West,Electronics,105.93,5,2025-01-22 22:00:00
528,Customer_23,West,Toys,27.87,6,2025-01-22 23:00:00
529,Customer_250,North,Clothing,4.54,3,2025-01-23 00:00:00
530,Customer_10,South,Clothing,89.39,2,2025-01-23 01:00:00
531,Customer_246,West,Books,306.25,6,2025-01-23 02:00:00
532,Customer_325,North,Home,167.03,1,2025-01-23 03:00:00
533,Customer_100,South,Books,75.02,7,2025-01-23 04:00:00
534,Customer_290,East,Toys,212.46,7,2025-01-23 05:00:00
535,Customer_180,North,Books,52.8,7,2025-01-23 06:00:00
536,Customer_223,West,Electronics,2.9,1,2025-01-23 07:00:00
537,Customer_394,West,Toys,289.08,4,2025-01-23 08:00:00
538,Customer_250,North,Clothing,195.5,7,2025-01-23 09:00:00
539,Customer_147,North,Home,287.35,9,2025-01-23 10:00:00
540,Customer_96,West,Toys,7.94,5,2025-01-23 11:00:00
541,Customer_257,East,Toys,362.95,2,2025-01-23 12:00:00
542,Customer_325,South,Electronics,193.27,7,2025-01-23 13:00:00
543,Customer_4,East,Home,165.75,1,2025-01-23 14:00:00
544,Customer_16,North,Clothing,195.96,7,2025-01-23 15:00:00
545,Customer_280,East,Toys,399.66,6,2025-01-23 16:00:00
546,Customer_336,West,Toys,176.83,7,2025-01-23 17:00:00
547,Customer_247,North,Electronics,173.95,3,2025-01-23 18:00:00
548,Customer_258,South,Books,935.1,3,2025-01-23 19:00:00
549,Customer_384,West,Clothing,282.72,7,2025-01-23 20:00:00
550,Customer_160,West,Home,116.78,2,2025-01-23 21:00:00
551,Customer_340,South,Toys,245.79,1,2025-01-23 22:00:00
552,Customer_152,South,Toys,98.61,9,2025-01-23 23:00:00
553,Customer_396,East,Clothing,51.98,9,2025-01-24 00:00:00
554,Customer_178,North,Books,181.69,7,2025-01-24 01:00:00
555,Customer_163,South,Toys,526.72,7,2025-01-24 02:00:00
556,Customer_380,South,Clothing,529.41,3,2025-01-24 03:00:00
557,Customer_33,North,Electronics,83.68,2,2025-01-24 04:00:00
558,Customer_179,South,Books,150.02,7,2025-01-24 05:00:00
559,Customer_101,South,Home,47.56,9,2025-01-24 06:00:00
560,Customer_268,East,Toys,1086.65,1,2025-01-24 07:00:00
561,Customer_323,West,Clothing,793.91,4,2025-01-24 08:00:00
562,Customer_65,West,Electronics,209.68,6,2025-01-24 09:00:00
563,Customer_168,West,Home,326.35,7,2025-01-24 10:00:00
564,Customer_330,West,Clothing,251.12,7,2025-01-24 11:00:00
565,Customer_43,South,Clothing,179.87,2,2025-01-24 12:00:00
566,Customer_44,North,Home,10.96,4,2025-01-24 13:00:00
567,Customer_285,North,Electronics,121.31,5,2025-01-24 14:00:00
568,Customer_397,East,Electronics,224.65,1,2025-01-24 15:00:00
569,Customer_12,East,Books,226.35,1,2025-01-24 16:00:00
570,Customer_95,South,Toys,93.4,3,2025-01-24 17:00:00
571,Customer_302,North,Home,568.4,3,2025-01-24 18:00:00
572,Customer_386,North,Home,36.63,8,2025-01-24 19:00:00
573,Customer_253,West,Home,138.77,9,2025-01-24 20:00:00
574,Customer_242,South,Electronics,234.81,1,2025-01-24 21:00:00
575,Customer_35,South,Toys,238.89,2,2025-01-24 22:00:00
576,Customer_215,West,Books,209.19,2,2025-01-24 23:00:00
577,Customer_337,South,Clothing,64.4,4,2025-01-25 00:00:00
578,Customer_90,South,Clothing,33.97,2,2025-01-25 01:00:00
579,Customer_264,East,Home,202.09,7,2025-01-25 02:00:00
580,Customer_93,North,Toys,182.91,9,2025-01-25 03:00:00
581,Customer_90,South,Electronics,39.53,7,2025-01-25 04:00:00
582,Customer_115,East,Toys,244.25,6,2025-01-25 05:00:00
583,Customer_105,North,Toys,121.46,1,2025-01-25 06:00:00
584,Customer_391,West,Electronics,220.38,9,2025-01-25 07:00:00
585,Customer_196,East,Home,363.25,5,2025-01-25 08:00:00
586,Customer_314,East,Toys,37.2,5,2025-01-25 09:00:00
587,Customer_114,North,Clothing,3.87,6,2025-01-25 10:00:00
588,Customer_75,West,Electronics,302.01,9,2025-01-25 11:00:00
589,Customer_376,East,Books,188.17,8,2025-01-25 12:00:00
590,Customer_217,South,Home,240.55,8,2025-01-25 13:00:00
591,Customer_277,South,Electronics,364.22,8,2025-01-25 14:00:00
592,Customer_249,South,Books,324.72,1,2025-01-25 15:00:00
593,Customer_164,West,Books,648.43,1,2025-01-25 16:00:00
594,Customer_394,East,Toys,153.55,8,2025-01-25 17:00:00
595,Customer_357,South,Toys,134.08,5,2025-01-25 18:00:00
596,Customer_192,West,Toys,102.8,9,2025-01-25 19:00:00
597,Customer_227,South,Electronics,33.37,2,2025-01-25 20:00:00
598,Customer_177,North,Electronics,170.01,9,2025-01-25 21:00:00
599,Customer_99,East,Home,64.87,8,2025-01-25 22:00:00
600,Customer_36,East,Toys,508.44,9,2025-01-25 23:00:00
601,Customer_96,West,Books,175.03,4,2025-01-26 00:00:00
602,Customer_152,West,Clothing,179.71,1,2025-01-26 01:00:00
603,Customer_151,East,Home,87.68,1,2025-01-26 02:00:00
604,Customer_190,South,Electronics,10.68,5,2025-01-26 03:00:00
605,Customer_224,South,Home,6.45,2,2025-01-26 04:00:00
606,Customer_37,North,Home,110.1,8,2025-01-26 05:00:00
607,Customer_268,South,Home,17.67,5,2025-01-26 06:00:00
608,Customer_369,West,Home,186.71,5,2025-01-26 07:00:00
609,Customer_183,West,Clothing,425.68,2,2025-01-26 08:00:00
610,Customer_13,South,Toys,428.97,7,2025-01-26 09:00:00
611,Customer_279,West,Books,215.2,8,2025-01-26 10:00:00
612,Customer_217,East,Home,47.46,1,2025-01-26 11:00:00
613,Customer_355,East,Home,397.55,2,2025-01-26 12:00:00
614,Customer_361,South,Home,434.48,4,2025-01-26 13:00:00
615,Customer_286,East,Toys,43.79,5,2025-01-26 14:00:00
616,Customer_273,East,Electronics,267.44,2,2025-01-26 15:00:00
617,Customer_369,North,Electronics,67.52,1,2025-01-26 16:00:00
618,Customer_62,North,Clothing,324.55,9,2025-01-26 17:00:00
619,Customer_84,East,Electronics,1178.35,1,2025-01-26 18:00:00
620,Customer_368,South,Home,6.1,4,2025-01-26 19:00:00
621,Customer_217,North,Home,455.32,2,2025-01-26 20:00:00
622,Customer_342,West,Home,194.91,4,2025-01-26 21:00:00
623,Customer_397,West,Clothing,725.24,8,2025-01-26 22:00:00
624,Customer_187,West,Home,125.1,8,2025-01-26 23:00:00
625,Customer_19,South,Electronics,375.97,9,2025-01-27 00:00:00
626,Customer_177,East,Toys,12.89,5,2025-01-27 01:00:00
627,Customer_100,West,Toys,81.68,7,2025-01-27 02:00:00
628,Customer_396,South,Books,13.87,3,2025-01-27 03:00:00
629,Customer_233,North,Electronics,740.54,4,2025-01-27 04:00:00
630,Customer_76,East,Home,339.63,9,2025-01-27 05:00:00
631,Customer_265,North,Toys,382.85,1,2025-01-27 06:00:00
632,Customer_284,South,Electronics,556.01,2,2025-01-27 07:00:00
633,Customer_206,West,Toys,17.79,5,2025-01-27 08:00:00
634,Customer_223,West,Home,97.42,3,2025-01-27 09:00:00
635,Customer_384,South,Toys,14.74,2,2025-01-27 10:00:00
636,Customer_52,West,Books,47.35,1,2025-01-27 11:00:00
637,Customer_339,East,Books,52.11,3,2025-01-27 12:00:00
638,Customer_367,South,Toys,126.64,1,2025-01-27 13:00:00
639,Customer_144,North,Electronics,62.55,1,2025-01-27 14:00:00
640,Customer_373,South,Electronics,21.29,1,2025-01-27 15:00:00
641,Customer_69,East,Electronics,36.66,8,2025-01-27 16:00:00
642,Customer_99,East,Toys,31.86,3,2025-01-27 17:00:00
643,Customer_396,South,Electronics,722.95,1,2025-01-27 18:00:00
644,Customer_25,South,Home,284.83,7,2025-01-27 19:00:00
645,Customer_379,West,Books,686.92,3,2025-01-27 20:00:00
646,Customer_53,East,Home,115.87,8,2025-01-27 21:00:00
647,Customer_151,South,Electronics,65.25,4,2025-01-27 22:00:00
648,Customer_144,South,Home,320.19,4,2025-01-27 23:00:00
649,Customer_57,East,Electronics,78.98,5,2025-01-28 00:00:00
650,Customer_39,South,Toys,71.16,6,2025-01-28 01:00:00
651,Customer_109,West,Home,52.92,7,2025-01-28 02:00:00
652,Customer_181,East,Toys,27.78,4,2025-01-28 03:00:00
653,Customer_42,West,Toys,59.27,8,2025-01-28 04:00:00
654,Customer_186,West,Clothing,87.8,6,2025-01-28 05:00:00
655,Customer_398,West,Electronics,224.17,1,2025-01-28 06:00:00
656,Customer_223,West,Books,12.92,1,2025-01-28 07:00:00
657,Customer_122,East,Electronics,47.27,9,2025-01-28 08:00:00
658,Customer_133,West,Books,331.12,6,2025-01-28 09:00:00
659,Customer_163,West,Electronics,31.78,8,2025-01-28 10:00:00
660,Customer_215,South,Toys,83.91,7,2025-01-28 11:00:00
661,Customer_221,East,Home,399.99,6,2025-01-28 12:00:00
662,Customer_235,East,Home,33.67,4,2025-01-28 13:00:00
663,Customer_331,North,Clothing,17.27,7,2025-01-28 14:00:00
664,Customer_146,East,Books,132.54,9,2025-01-28 15:00:00
665,Customer_239,East,Books,72.03,7,2025-01-28 16:00:00
666,Customer_76,North,Books,165.75,1,2025-01-28 17:00:00
667,Customer_9,East,Toys,325.73,9,2025-01-28 18:00:00
668,Customer_74,East,Books,29.5,4,2025-01-28 19:00:00
669,Customer_253,East,Home,173.83,3,2025-01-28 20:00:00
670,Customer_230,East,Toys,140.85,4,2025-01-28 21:00:00
671,Customer_7,North,Electronics,31.12,4,2025-01-28 22:00:00
672,Customer_174,East,Books,195.63,2,2025-01-28 23:00:00
673,Customer_141,East,Books,63.94,1,2025-01-29 00:00:00
674,Customer_168,North,Electronics,133.82,1,2025-01-29 01:00:00
675,Customer_170,South,Books,17.17,8,2025-01-29 02:00:00
676,Customer_393,West,Electronics,123.08,2,2025-01-29 03:00:00
677,Customer_283,South,Toys,73.19,5,2025-01-29 04:00:00
678,Customer_122,North,Home,345.62,4,2025-01-29 05:00:00
679,Customer_194,West,Electronics,11.73,8,2025-01-29 06:00:00
680,Customer_5,North,Clothing,108.47,2,2025-01-29 07:00:00
681,Customer_29,North,Electronics,122.66,9,2025-01-29 08:00:00
682,Customer_165,East,Books,258.2,7,2025-01-29 09:00:00
683,Customer_339,West,Toys,170.8,7,2025-01-29 10:00:00
684,Customer_136,East,Toys,220.05,1,2025-01-29 11:00:00
685,Customer_365,West,Electronics,300.16,2,2025-01-29 12:00:00
686,Customer_321,North,Home,396.39,4,2025-01-29 13:00:00
687,Customer_342,North,Clothing,75.34,4,2025-01-29 14:00:00
688,Customer_145,South,Toys,154.45,3,2025-01-29 15:00:00
689,Customer_327,West,Books,366.65,7,2025-01-29 16:00:00
690,Customer_217,East,Books,910.35,8,2025-01-29 17:00:00
691,Customer_301,South,Home,440.58,2,2025-01-29 18:00:00
692,Customer_132,South,Toys,92.87,4,2025-01-29 19:00:00
693,Customer_292,South,Electronics,43.42,3,2025-01-29 20:00:00
694,Customer_70,East,Books,134.43,2,2025-01-29 21:00:00
695,Customer_252,South,Home,270.68,6,2025-01-29 22:00:00
696,Customer_275,East,Toys,135.68,4,2025-01-29 23:00:00
697,Customer_364,South,Toys,132.01,6,2025-01-30 00:00:00
698,Customer_182,East,Toys,364.32,2,2025-01-30 01:00:00
699,Customer_167,North,Toys,89.7,4,2025-01-30 02:00:00
700,Customer_91,North,Toys,392.93,6,2025-01-30 03:00:00
701,Customer_202,North,Books,104.45,5,2025-01-30 04:00:00
702,Customer_346,North,Home,79.57,3,2025-01-30 05:00:00
703,Customer_19,North,Toys,121.02,8,2025-01-30 06:00:00
704,Customer_39,South,Clothing,287.47,7,2025-01-30 07:00:00
705,Customer_126,South,Clothing,26.94,3,2025-01-30 08:00:00
706,Customer_173,South,Home,43.74,6,2025-01-30 09:00:00
707,Customer_141,East,Electronics,605.01,4,2025-01-30 10:00:00
708,Customer_242,East,Electronics,38.59,5,2025-01-30 11:00:00
709,Customer_220,East,Electronics,167.74,5,2025-01-30 12:00:00
710,Customer_126,East,Clothing,173.17,7,2025-01-30 13:00:00
711,Customer_58,North,Electronics,134.52,5,2025-01-30 14:00:00
712,Customer_148,North,Books,206.98,3,2025-01-30 15:00:00
713,Customer_317,North,Toys,52.23,5,2025-01-30 16:00:00
714,Customer_383,West,Clothing,160.89,7,2025-01-30 17:00:00
715,Customer_361,South,Home,93.1,5,2025-01-30 18:00:00
716,Customer_1,East,Home,216.75,5,2025-01-30 19:00:00
717,Customer_387,East,Toys,30.45,9,2025-01-30 20:00:00
718,Customer_348,North,Clothing,169.2,3,2025-01-30 21:00:00
719,Customer_190,East,Electronics,40.98,6,2025-01-30 22:00:00
720,Customer_191,East,Electronics,65.32,1,2025-01-30 23:00:00
721,Customer_369,South,Books,49.36,5,2025-01-31 00:00:00
722,Customer_312,North,Books,40.38,8,2025-01-31 01:00:00
723,Customer_117,South,Electronics,349.41,5,2025-01-31 02:00:00
724,Customer_134,West,Home,67.29,9,2025-01-31 03:00:00
725,Customer_58,West,Home,523.8,6,2025-01-31 04:00:00
726,Customer_44,West,Books,700.82,8,2025-01-31 05:00:00
727,Customer_173,North,Toys,169.38,8,2025-01-31 06:00:00
728,Customer_160,East,Electronics,30.86,3,2025-01-31 07:00:00
729,Customer_173,North,Books,93.86,7,2025-01-31 08:00:00
730,Customer_317,North,Books,319.63,7,2025-01-31 09:00:00
731,Customer_303,East,Electronics,91.58,6,2025-01-31 10:00:00
732,Customer_149,South,Electronics,18.21,7,2025-01-31 11:00:00
733,Customer_80,West,Home,162.74,2,2025-01-31 12:00:00
734,Customer_374,South,Toys,373.02,9,2025-01-31 13:00:00
735,Customer_213,West,Toys,317.85,1,2025-01-31 14:00:00
736,Customer_203,North,Electronics,38.5,1,2025-01-31 15:00:00
737,Customer_252,West,Clothing,223.42,3,2025-01-31 16:00:00
738,Customer_229,North,Books,49.82,3,2025-01-31 17:00:00
739,Customer_164,South,Books,49.23,1,2025-01-31 18:00:00
740,Customer_227,North,Electronics,414.41,7,2025-01-31 19:00:00
741,Customer_147,South,Clothing,57.45,4,2025-01-31 20:00:00
742,Customer_20,East,Home,61.1,2,2025-01-31 21:00:00
743,Customer_47,East,Electronics,0.13,5,2025-01-31 22:00:00
744,Customer_233,East,Electronics,409.08,6,2025-01-31 23:00:00
745,Customer_305,North,Books,314.62,9,2025-02-01 00:00:00
746,Customer_14,East,Electronics,197.41,4,2025-02-01 01:00:00
747,Customer_143,West,Electronics,277.47,2,2025-02-01 02:00:00
748,Customer_1,South,Electronics,32.99,5,2025-02-01 03:00:00
749,Customer_373,South,Books,122.62,3,2025-02-01 04:00:00
750,Customer_54,West,Home,86.53,2,2025-02-01 05:00:00
751,Customer_374,North,Home,19.69,1,2025-02-01 06:00:00
752,Customer_259,North,Electronics,133.16,2,2025-02-01 07:00:00
753,Customer_144,South,Books,507.0,6,2025-02-01 08:00:00
754,Customer_12,East,Home,8.18,8,2025-02-01 09:00:00
755,Customer_330,North,Home,68.91,3,2025-02-01 10:00:00
756,Customer_224,North,Home,46.52,9,2025-02-01 11:00:00
757,Customer_272,West,Books,54.4,9,2025-02-01 12:00:00
758,Customer_358,West,Books,478.14,2,2025-02-01 13:00:00
759,Customer_156,East,Electronics,126.25,8,2025-02-01 14:00:00
760,Customer_373,North,Toys,125.58,5,2025-02-01 15:00:00
761,Customer_8,North,Home,285.9,4,2025-02-01 16:00:00
762,Customer_122,West,Toys,33.56,5,2025-02-01 17:00:00
763,Customer_348,North,Books,133.6,4,2025-02-01 18:00:00
764,Customer_164,South,Books,112.42,8,2025-02-01 19:00:00
765,Customer_90,West,Books,181.72,4,2025-02-01 20:00:00
766,Customer_136,East,Toys,1544.71,6,2025-02-01 21:00:00
767,Customer_186,West,Books,293.46,2,2025-02-01 22:00:00
768,Customer_316,North,Electronics,101.45,5,2025-02-01 23:00:00
769,Customer_178,East,Books,351.53,6,2025-02-02 00:00:00
770,Customer_28,West,Clothing,37.44,5,2025-02-02 01:00:00
771,Customer_220,South,Toys,6.19,2,2025-02-02 02:00:00
772,Customer_357,South,Clothing,45.74,7,2025-02-02 03:00:00
773,Customer_41,West,Books,83.23,4,2025-02-02 04:00:00
774,Customer_228,South,Electronics,142.91,8,2025-02-02 05:00:00
775,Customer_192,South,Home,190.97,7,2025-02-02 06:00:00
776,Customer_145,South,Books,482.94,7,2025-02-02 07:00:00
777,Customer_201,East,Electronics,142.61,9,2025-02-02 08:00:00
778,Customer_212,South,Toys,139.14,1,2025-02-02 09:00:00
779,Customer_220,South,Clothing,10.31,6,2025-02-02 10:00:00
780,Customer_240,South,Clothing,7.11,6,2025-02-02 11:00:00
781,Customer_397,East,Clothing,160.22,6,2025-02-02 12:00:00
782,Customer_46,West,Toys,115.31,6,2025-02-02 13:00:00
783,Customer_35,North,Electronics,365.49,7,2025-02-02 14:00:00
784,Customer_253,South,Toys,35.03,6,2025-02-02 15:00:00
785,Customer_390,West,Clothing,5.06,1,2025-02-02 16:00:00
786,Customer_82,South,Books,119.22,3,2025-02-02 17:00:00
787,Customer_371,East,Home,54.22,2,2025-02-02 18:00:00
788,Customer_256,West,Toys,10.18,6,2025-02-02 19:00:00
789,Customer_197,East,Toys,257.9,8,2025-02-02 20:00:00
790,Customer_303,South,Electronics,23.67,3,2025-02-02 21:00:00
791,Customer_10,South,Electronics,187.46,8,2025-02-02 22:00:00
792,Customer_312,East,Toys,65.99,8,2025-02-02 23:00:00
793,Customer_286,North,Clothing,38.11,5,2025-02-03 00:00:00
794,Customer_242,East,Home,95.53,8,2025-02-03 01:00:00
795,Customer_251,South,Electronics,323.34,6,2025-02-03 02:00:00
796,Customer_365,East,Clothing,99.55,5,2025-02-03 03:00:00
797,Customer_5,North,Books,277.88,9,2025-02-03 04:00:00
798,Customer_119,East,Electronics,26.82,7,2025-02-03 05:00:00
799,Customer_289,North,Clothing,296.36,8,2025-02-03 06:00:00
800,Customer_374,North,Clothing,54.08,1,2025-02-03 07:00:00
801,Customer_65,East,Home,226.26,2,2025-02-03 08:00:00
802,Customer_146,East,Home,166.84,8,2025-02-03 09:00:00
803,Customer_224,West,Books,529.42,9,2025-02-03 10:00:00
804,Customer_239,South,Clothing,97.98,4,2025-02-03 11:00:00
805,Customer_177,North,Clothing,13.69,9,2025-02-03 12:00:00
806,Customer_267,West,Home,3.87,4,2025-02-03 13:00:00
807,Customer_341,East,Electronics,350.73,9,2025-02-03 14:00:00
808,Customer_282,South,Electronics,148.78,7,2025-02-03 15:00:00
809,Customer_63,West,Toys,298.55,2,2025-02-03 16:00:00
810,Customer_217,North,Home,53.43,9,2025-02-03 17:00:00
811,Customer_342,West,Toys,84.65,4,2025-02-03 18:00:00
812,Customer_315,North,Home,6.11,8,2025-02-03 19:00:00
813,Customer_283,East,Books,651.38,7,2025-02-03 20:00:00
814,Customer_177,South,Clothing,220.44,7,2025-02-03 21:00:00
815,Customer_98,South,Books,541.23,8,2025-02-03 22:00:00
816,Customer_105,South,Home,61.71,1,2025-02-03 23:00:00
817,Customer_99,East,Clothing,189.07,5,2025-02-04 00:00:00
818,Customer_385,North,Electronics,226.95,2,2025-02-04 01:00:00
819,Customer_311,East,Electronics,76.41,2,2025-02-04 02:00:00
820,Customer_6,South,Toys,376.92,1,2025-02-04 03:00:00
821,Customer_197,East,Home,588.1,5,2025-02-04 04:00:00
822,Customer_351,East,Home,432.31,2,2025-02-04 05:00:00
823,Customer_133,East,Electronics,268.7,4,2025-02-04 06:00:00
824,Customer_358,North,Books,65.0,3,2025-02-04 07:00:00
825,Customer_259,West,Clothing,66.15,3,2025-02-04 08:00:00
826,Customer_23,West,Books,661.32,2,2025-02-04 09:00:00
827,Customer_53,East,Books,2.07,6,2025-02-04 10:00:00
828,Customer_165,West,Electronics,251.79,2,2025-02-04 11:00:00
829,Customer_202,West,Electronics,245.0,8,2025-02-04 12:00:00
830,Customer_83,East,Electronics,194.94,8,2025-02-04 13:00:00
831,Customer_145,East,Toys,923.22,5,2025-02-04 14:00:00
832,Customer_85,South,Books,74.76,7,2025-02-04 15:00:00
833,Customer_78,West,Home,83.09,4,2025-02-04 16:00:00
834,Customer_366,North,Clothing,16.45,1,2025-02-04 17:00:00
835,Customer_1,East,Toys,116.97,2,2025-02-04 18:00:00
836,Customer_51,South,Home,60.5,4,2025-02-04 19:00:00
837,Customer_173,North,Books,84.13,1,2025-02-04 20:00:00
838,Customer_205,West,Electronics,359.84,8,2025-02-04 21:00:00
839,Customer_260,South,Books,548.17,9,2025-02-04 22:00:00
840,Customer_369,East,Clothing,41.09,4,2025-02-04 23:00:00
841,Customer_288,North,Toys,93.21,3,2025-02-05 00:00:00
842,Customer_34,East,Toys,527.98,2,2025-02-05 01:00:00
843,Customer_348,West,Clothing,12.76,5,2025-02-05 02:00:00
844,Customer_95,North,Home,19.38,3,2025-02-05 03:00:00
845,Customer_72,West,Home,35.54,7,2025-02-05 04:00:00
